crew_row_id,movie_id,person_id,person_name,job,department
4730,109451,1229796,Erica Rivinoja,Screenplay,Writing
4731,40805,201,Michel Gondry,Director,Directing
4732,40805,54734,Evan Goldberg,Screenplay,Writing
4733,40805,19274,Seth Rogen,Screenplay,Writing
4734,6075,1150,Brian De Palma,Director,Directing
4735,6075,508,David Koepp,Screenplay,Writing
4736,6023,2163,Richard LaGravenese,Director,Directing
4737,6023,2163,Richard LaGravenese,Screenplay,Writing
4738,6023,47283,Steven Rogers,Screenplay,Writing
4739,2756,2710,James Cameron,Director,Directing
4740,2756,2710,James Cameron,Writer,Writing
4741,609681,3119329,Elissa Karasik,Writer,Writing
4742,609681,2056482,Megan McDonnell,Writer,Writing
4743,609681,1795072,Nia DaCosta,Writer,Writing
4744,609681,1795072,Nia DaCosta,Director,Directing
4745,220289,146439,James Ward Byrkit,Director,Directing
4746,220289,146439,James Ward Byrkit,Screenplay,Writing
4747,433808,226587,Joe Barton,Writer,Writing
4748,433808,141962,David Bruckner,Director,Directing
4749,1375,16513,John G. Avildsen,Director,Directing
4750,1375,16483,Sylvester Stallone,Writer,Writing
4751,974576,221522,Edward Berger,Director,Directing
4752,974576,64814,Peter Straughan,Screenplay,Writing
4753,9506,13426,Peter Segal,Director,Directing
4754,9506,1932926,David Dorfman,Writer,Writing
4755,947,12238,David Lean,Director,Directing
4756,947,13317,Robert Bolt,Screenplay,Writing
4757,947,13267,Michael Wilson,Screenplay,Writing
4758,244267,45459,Mike Cahill,Director,Directing
4759,244267,45459,Mike Cahill,Writer,Writing
4760,714,1724,Roger Spottiswoode,Director,Directing
4761,714,10705,Bruce Feirstein,Screenplay,Writing
4762,19959,7213,Jonathan Mostow,Director,Directing
4763,19959,7214,John Brancato,Screenplay,Writing
4764,19959,7215,Michael Ferris,Screenplay,Writing
4765,400650,17633,Rob Marshall,Director,Directing
4766,400650,12996,David Magee,Screenplay,Writing
4767,2486,25453,Stefen Fangmeier,Director,Directing
4768,2486,4946,Peter Buchman,Screenplay,Writing
4769,980489,82194,Neill Blomkamp,Director,Directing
4770,980489,1530530,Jason Hall,Screenplay,Writing
4771,980489,2360102,Zach Baylin,Screenplay,Writing
4772,9361,638,Michael Mann,Director,Directing
4773,9361,638,Michael Mann,Screenplay,Writing
4774,9361,57447,Christopher Crowe,Screenplay,Writing
4775,2005,716,Emile Ardolino,Director,Directing
4776,2005,32588,Paul Rudnick,Writer,Writing
4777,455980,1341472,Jeff Tomsic,Director,Directing
4778,455980,230773,Mark Steilen,Screenplay,Writing
4779,455980,52941,Rob McKittrick,Screenplay,Writing
4780,818,6737,Jay Roach,Director,Directing
4781,818,12073,Mike Myers,Screenplay,Writing
4782,818,14172,Michael McCullers,Screenplay,Writing
4783,957,14639,Mel Brooks,Director,Directing
4784,957,14640,Thomas Meehan,Screenplay,Writing
4785,957,14641,Ronny Graham,Screenplay,Writing
4786,957,14639,Mel Brooks,Screenplay,Writing
4787,39451,17871,John Hamburg,Writer,Writing
4788,39451,3289,Paul Weitz,Director,Directing
4789,39451,10391,Larry Stuckey,Writer,Writing
4790,10312,4489,Steve Oedekerk,Screenplay,Writing
4791,10312,4499,Tom Shadyac,Director,Directing
4792,644495,14588,Becky Johnston,Screenplay,Writing
4793,644495,578,Ridley Scott,Director,Directing
4794,644495,1085584,Roberto Bentivegna,Screenplay,Writing
4795,353616,1278722,Trish Sie,Director,Directing
4796,353616,208664,Kay Cannon,Writer,Writing
4797,353616,17735,Mike White,Writer,Writing
4798,274167,74619,Sean Anders,Director,Directing
4799,274167,202648,Brian Burns,Screenplay,Writing
4800,274167,55710,Adam McKay,Screenplay,Writing
4801,274167,99410,Chris Henchy,Screenplay,Writing
4802,841,5602,David Lynch,Screenplay,Writing
4803,841,5602,David Lynch,Director,Directing
4804,462919,1384266,Ian Samuels,Director,Directing
4805,462919,1475529,Lindsey Anderson Beer,Writer,Writing
4806,15969,139851,Toby Shelton,Director,Directing
4807,15969,34480,Alan Zaslove,Director,Directing
4808,15969,56852,Tad Stones,Director,Directing
4809,15969,1719746,Mirith J. Colao,Writer,Writing
4810,15969,87149,Bill Motz,Writer,Writing
4811,15969,1222319,Steve Roberts,Writer,Writing
4812,15969,142532,Dev Ross,Writer,Writing
4813,15969,87150,Bob Roth,Writer,Writing
4814,15969,1214729,Jan Strnad,Writer,Writing
4815,15969,1219078,Brian Swenlin,Writer,Writing
4816,15969,1219089,Kevin D. Campbell,Writer,Writing
4817,157433,1290272,Dennis Widmyer,Director,Directing
4818,157433,1154561,Kevin Kölsch,Director,Directing
4819,157433,67358,Jeff Buhler,Screenplay,Writing
4820,6557,29214,Anne Fletcher,Director,Directing
4821,6557,10567,Aline Brosh McKenna,Writer,Writing
4822,762441,2580328,Michael Sarnoski,Director,Directing
4823,762441,2580328,Michael Sarnoski,Screenplay,Writing
4824,449443,54868,Christian Gudegast,Director,Directing
4825,449443,54868,Christian Gudegast,Screenplay,Writing
4826,100042,7395,Bobby Farrelly,Director,Directing
4827,100042,7396,Peter Farrelly,Director,Directing
4828,100042,55162,Bennett Yellin,Writer,Writing
4829,100042,74619,Sean Anders,Writer,Writing
4830,100042,212576,John Morris,Writer,Writing
4831,100042,7396,Peter Farrelly,Writer,Writing
4832,100042,7395,Bobby Farrelly,Writer,Writing
4833,100042,21800,Mike Cerrone,Writer,Writing
4834,12133,55710,Adam McKay,Director,Directing
4835,12133,23659,Will Ferrell,Screenplay,Writing
4836,12133,55710,Adam McKay,Screenplay,Writing
4837,76025,72757,Steve McQueen,Director,Directing
4838,76025,93289,Abi Morgan,Screenplay,Writing
4839,76025,72757,Steve McQueen,Screenplay,Writing
4840,1542,17403,Mike Judge,Director,Directing
4841,1542,17403,Mike Judge,Screenplay,Writing
4842,18487,893,Tony Scott,Director,Directing
4843,18487,4723,Brian Helgeland,Screenplay,Writing
4844,470,223,Alejandro G. Iñárritu,Director,Directing
4845,470,273,Guillermo Arriaga,Writer,Writing
4846,3034,3460,Gene Wilder,Screenplay,Writing
4847,3034,14639,Mel Brooks,Screenplay,Writing
4848,3034,14639,Mel Brooks,Director,Directing
4849,674324,54472,Martin McDonagh,Director,Directing
4850,674324,54472,Martin McDonagh,Writer,Writing
4851,393519,1392433,Julia Ducournau,Director,Directing
4852,393519,1392433,Julia Ducournau,Screenplay,Writing
4853,9476,4723,Brian Helgeland,Director,Directing
4854,9476,4723,Brian Helgeland,Writer,Writing
4855,11130,1201,Garry Marshall,Director,Directing
4856,11130,25539,Shonda Rhimes,Screenplay,Writing
4857,8055,468,Stephen Daldry,Director,Directing
4858,8055,8403,David Hare,Screenplay,Writing
4859,968,13861,Frank Pierson,Screenplay,Writing
4860,968,39996,Sidney Lumet,Director,Directing
4861,501929,1578590,Jeff Rowe,Writer,Writing
4862,501929,1647289,Mike Rianda,Writer,Writing
4863,501929,1647289,Mike Rianda,Director,Directing
4864,597208,10828,Guillermo del Toro,Director,Directing
4865,597208,10828,Guillermo del Toro,Screenplay,Writing
4866,597208,1234753,Kim Morgan,Screenplay,Writing
4867,511987,59291,Alexandre Aja,Director,Directing
4868,511987,133405,Shawn Rasmussen,Writer,Writing
4869,511987,2892084,Michael Rasmussen,Writer,Writing
4870,76649,4014,Paul W. S. Anderson,Director,Directing
4871,76649,5574,Janet Scott Batchler,Screenplay,Writing
4872,76649,5573,Lee Batchler,Screenplay,Writing
4873,76649,112689,Michael Robert Johnson,Screenplay,Writing
4874,6978,53025,David Z. Weinstein,Screenplay,Writing
4875,6978,11770,John Carpenter,Director,Directing
4876,6978,1582654,Gary Goldman,Screenplay,Writing
4877,1904,17633,Rob Marshall,Director,Directing
4878,1904,19852,Robin Swicord,Screenplay,Writing
4879,149870,608,Hayao Miyazaki,Director,Directing
4880,149870,608,Hayao Miyazaki,Screenplay,Writing
4881,1242898,568322,Dan Trachtenberg,Director,Directing
4882,1242898,1061155,Patrick Aison,Screenplay,Writing
4883,581734,1395183,Chloé Zhao,Director,Directing
4884,581734,1395183,Chloé Zhao,Writer,Writing
4885,9334,10995,David Hayter,Screenplay,Writing
4886,9334,7775,Stephen Sommers,Screenplay,Writing
4887,9334,57341,William Osborne,Screenplay,Writing
4888,9334,26713,Chuck Russell,Director,Directing
4889,657,9855,Terence Young,Director,Directing
4890,657,9858,Richard Maibaum,Screenplay,Writing
4891,285783,24,Robert Zemeckis,Screenplay,Writing
4892,285783,1371893,Christopher Browne,Screenplay,Writing
4893,285783,24,Robert Zemeckis,Director,Directing
4894,10585,65677,Don Mancini,Screenplay,Writing
4895,10585,65678,John Lafia,Screenplay,Writing
4896,10585,64796,Tom Holland,Screenplay,Writing
4897,10585,64796,Tom Holland,Director,Directing
4898,9792,59291,Alexandre Aja,Director,Directing
4899,9792,59290,Grégory Levasseur,Screenplay,Writing
4900,9792,59291,Alexandre Aja,Screenplay,Writing
4901,11247,68770,Mark Rosman,Director,Directing
4902,11247,68771,Leigh Dunlap,Writer,Writing
4903,573435,1399841,Adil El Arbi,Director,Directing
4904,573435,1399842,Bilall Fallah,Director,Directing
4905,573435,1986351,Chris Bremner,Writer,Writing
4906,573435,466391,Will Beall,Writer,Writing
4907,555604,1245934,Mark Gustafson,Director,Directing
4908,555604,10828,Guillermo del Toro,Director,Directing
4909,555604,10828,Guillermo del Toro,Screenplay,Writing
4910,555604,1245729,Patrick McHale,Screenplay,Writing
4911,35690,114597,Julie Anne Robinson,Director,Directing
4912,35690,114598,Jeff Van Wie,Screenplay,Writing
4913,35690,64172,Nicholas Sparks,Screenplay,Writing
4914,10066,59521,Jaume Collet-Serra,Director,Directing
4915,10066,22038,Carey Hayes,Screenplay,Writing
4916,10066,22039,Chad Hayes,Screenplay,Writing
4917,9614,17494,Dennis Dugan,Director,Directing
4918,9614,56728,Tim Herlihy,Screenplay,Writing
4919,9614,19292,Adam Sandler,Screenplay,Writing
4920,556984,13520,Aaron Sorkin,Writer,Writing
4921,556984,13520,Aaron Sorkin,Director,Directing
4922,4488,35475,Sean S. Cunningham,Director,Directing
4923,4488,38685,Victor Miller,Writer,Writing
4924,622,1026261,Enrique Urbizu,Screenplay,Writing
4925,622,3556,Roman Polanski,Screenplay,Writing
4926,622,8909,John Brownjohn,Screenplay,Writing
4927,622,3556,Roman Polanski,Director,Directing
4928,490,6648,Ingmar Bergman,Director,Directing
4929,490,6648,Ingmar Bergman,Screenplay,Writing
4930,180863,2034,Danny Boyle,Director,Directing
4931,180863,8999,John Hodge,Screenplay,Writing
4932,609,488,Steven Spielberg,Screenplay,Writing
4933,609,10056,Michael Grais,Screenplay,Writing
4934,609,10058,Mark Victor,Screenplay,Writing
4935,609,10051,Tobe Hooper,Director,Directing
4936,915935,1175622,Arthur Harari,Screenplay,Writing
4937,915935,1175620,Justine Triet,Director,Directing
4938,915935,1175620,Justine Triet,Screenplay,Writing
4939,8656,51984,Mimi Leder,Director,Directing
4940,8656,3431,Bruce Joel Rubin,Writer,Writing
4941,8656,16939,Michael Tolkin,Writer,Writing
4942,8413,4014,Paul W. S. Anderson,Director,Directing
4943,8413,55753,Philip Eisner,Writer,Writing
4944,12113,578,Ridley Scott,Director,Directing
4945,12113,34510,William Monahan,Screenplay,Writing
4946,9354,52122,Ed Naha,Screenplay,Writing
4947,9354,4945,Joe Johnston,Director,Directing
4948,9354,2691,Tom Schulman,Screenplay,Writing
4949,440,6037,Colin Strause,Director,Directing
4950,440,6038,Greg Strause,Director,Directing
4951,440,6039,Shane Salerno,Screenplay,Writing
4952,516486,58292,Aaron Schneider,Director,Directing
4953,516486,31,Tom Hanks,Screenplay,Writing
4954,82633,39516,Nick Cave,Screenplay,Writing
4955,82633,53333,John Hillcoat,Director,Directing
4956,46738,137427,Denis Villeneuve,Director,Directing
4957,46738,970214,Valérie Beaugrand-Champagne,Screenplay,Writing
4958,46738,137427,Denis Villeneuve,Screenplay,Writing
4959,939243,93364,Jeff Fowler,Director,Directing
4960,939243,1492059,John Whittington,Screenplay,Writing
4961,939243,63449,Josh Miller,Screenplay,Writing
4962,939243,63453,Pat Casey,Screenplay,Writing
4963,913290,84833,Zach Cregger,Director,Directing
4964,913290,84833,Zach Cregger,Writer,Writing
4965,259694,69124,Abby Kohn,Screenplay,Writing
4966,259694,63820,Christian Ditter,Director,Directing
4967,259694,69125,Marc Silverstein,Screenplay,Writing
4968,259694,56718,Dana Fox,Screenplay,Writing
4969,412117,1024175,Brian Lynch,Writer,Writing
4970,412117,124748,Chris Renaud,Director,Directing
4971,9772,5231,Wolfgang Petersen,Director,Directing
4972,9772,57532,Andrew W. Marlowe,Screenplay,Writing
4973,8967,30715,Terrence Malick,Director,Directing
4974,8967,30715,Terrence Malick,Writer,Writing
4975,979,14597,Gaspar Noé,Director,Directing
4976,979,14597,Gaspar Noé,Writer,Writing
4977,43949,3026,Rob Reiner,Director,Directing
4978,43949,3030,Andrew Scheinman,Screenplay,Writing
4979,43949,3026,Rob Reiner,Screenplay,Writing
4980,818647,1111138,Marçal Forés,Director,Directing
4981,818647,1439986,Eduard Sola,Screenplay,Writing
4982,635744,27005,Don Michael Paul,Director,Directing
4983,635744,27005,Don Michael Paul,Writer,Writing
4984,447277,17633,Rob Marshall,Director,Directing
4985,447277,12996,David Magee,Screenplay,Writing
4986,13809,956,Guy Ritchie,Writer,Writing
4987,13809,956,Guy Ritchie,Director,Directing
4988,8741,30715,Terrence Malick,Director,Directing
4989,8741,30715,Terrence Malick,Screenplay,Writing
4990,68722,4762,Paul Thomas Anderson,Writer,Writing
4991,68722,4762,Paul Thomas Anderson,Director,Directing
4992,68730,14393,Jay Cocks,Screenplay,Writing
4993,68730,1032,Martin Scorsese,Screenplay,Writing
4994,68730,1032,Martin Scorsese,Director,Directing
4995,378236,89112,Tony Leondis,Director,Directing
4996,378236,89112,Tony Leondis,Screenplay,Writing
4997,378236,211565,Eric Siegel,Screenplay,Writing
4998,378236,17735,Mike White,Screenplay,Writing
4999,228205,66121,George Tillman Jr.,Director,Directing
5000,228205,34692,Craig Bolotin,Screenplay,Writing
5001,109421,19014,Scott Z. Burns,Screenplay,Writing
5002,109421,1884,Steven Soderbergh,Director,Directing
5003,2758,5174,Barry Sonnenfeld,Director,Directing
5004,2758,32588,Paul Rudnick,Screenplay,Writing
5005,8922,56349,Victor Salva,Director,Directing
5006,8922,56349,Victor Salva,Writer,Writing
5007,192,2356,Gérard Brach,Screenplay,Writing
5008,192,2352,Jean-Jacques Annaud,Director,Directing
5009,192,2355,Andrew Birkin,Screenplay,Writing
5010,192,2357,Howard Franklin,Screenplay,Writing
5011,192,2358,Alain Godard,Screenplay,Writing
5012,9029,56717,Tom Vaughan,Director,Directing
5013,9029,56718,Dana Fox,Screenplay,Writing
5014,756,11427,Bill Roberts,Director,Directing
5015,756,11428,Paul Satterfield,Director,Directing
5016,756,11434,Wilfred Jackson,Director,Directing
5017,756,11426,Ben Sharpsteen,Director,Directing
5018,756,5690,James Algar,Director,Directing
5019,756,11432,T. Hee,Director,Directing
5020,756,11429,Hamilton Luske,Director,Directing
5021,756,5691,Samuel Armstrong,Director,Directing
5022,756,11430,Jim Handley,Director,Directing
5023,756,226599,Norman Ferguson,Director,Directing
5024,756,5446,David Hand,Director,Directing
5025,756,1094239,Ford Beebe Jr.,Director,Directing
5026,41439,51023,Marcus Dunstan,Screenplay,Writing
5027,41439,2150,Kevin Greutert,Director,Directing
5028,41439,51021,Patrick Melton,Screenplay,Writing
5029,7214,52038,Thomas Carter,Director,Directing
5030,7214,53175,Mark Schwahn,Screenplay,Writing
5031,7214,53176,John Gatins,Screenplay,Writing
5032,1226863,1719706,Aaron Horvath,Director,Directing
5033,1226863,113901,Michael Jelenic,Director,Directing
5034,1226863,1777724,Matthew Fogel,Screenplay,Writing
5035,543540,56514,Steve Bloom,Screenplay,Writing
5036,543540,1971208,Randall Green,Screenplay,Writing
5037,543540,154547,Chris Nelson,Director,Directing
5038,10439,65310,Kenny Ortega,Director,Directing
5039,10439,59648,Neil Cuthbert,Screenplay,Writing
5040,10439,61824,Mick Garris,Screenplay,Writing
5041,179144,56194,Paolo Sorrentino,Screenplay,Writing
5042,179144,56194,Paolo Sorrentino,Director,Directing
5043,179144,126970,Umberto Contarello,Screenplay,Writing
5044,9655,58375,Andy Fickman,Director,Directing
5045,9655,58376,Ewan Leslie,Screenplay,Writing
5046,9655,40589,Karen McCullah,Screenplay,Writing
5047,9655,40590,Kirsten Smith,Screenplay,Writing
5048,49730,19850,Catherine Hardwicke,Director,Directing
5049,49730,142686,David Leslie Johnson-McGoldrick,Writer,Writing
5050,1738,7256,Lee Tamahori,Director,Directing
5051,1738,16835,Paul Bernbaum,Screenplay,Writing
5052,1738,876,Jonathan Hensleigh,Screenplay,Writing
5053,1738,1582654,Gary Goldman,Screenplay,Writing
5054,9471,21159,Marianne Wibberley,Screenplay,Writing
5055,9471,21158,Cormac Wibberley,Screenplay,Writing
5056,9471,36425,McG,Director,Directing
5057,9471,1300,John August,Screenplay,Writing
5058,238615,56512,Tarsem Singh,Director,Directing
5059,238615,94220,Àlex Pastor,Screenplay,Writing
5060,238615,94222,David Pastor,Screenplay,Writing
5061,3597,26458,Kevin Williamson,Screenplay,Writing
5062,3597,33254,Jim Gillespie,Director,Directing
5063,726209,1331163,Sam Esmail,Screenplay,Writing
5064,726209,1331163,Sam Esmail,Director,Directing
5065,249070,1413740,Aleksander Bach,Director,Directing
5066,249070,18185,Skip Woods,Screenplay,Writing
5067,249070,113307,Michael Finch,Screenplay,Writing
5068,3050,31024,Betty Thomas,Director,Directing
5069,3050,31025,Nat Mauldin,Screenplay,Writing
5070,3050,31026,Larry Levin,Screenplay,Writing
5071,9714,1215,Raja Gosnell,Director,Directing
5072,9714,11505,John Hughes,Writer,Writing
5073,975,240,Stanley Kubrick,Screenplay,Writing
5074,975,3335,Jim Thompson,Screenplay,Writing
5075,975,240,Stanley Kubrick,Director,Directing
5076,975,10769,Calder Willingham,Screenplay,Writing
5077,36643,10705,Bruce Feirstein,Screenplay,Writing
5078,36643,10781,Michael Apted,Director,Directing
5079,13310,74396,Tomas Alfredson,Director,Directing
5080,13310,74397,John Ajvide Lindqvist,Writer,Writing
5081,843,12453,Wong Kar-Wai,Screenplay,Writing
5082,843,12453,Wong Kar-Wai,Director,Directing
